mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9794240910051775,1.7603267851532882,1.0383365685319246,0.6163584709167484,5110
scratch,0.9858624030240736,1.4591555136495324,0.8768389703149665,0.5680930137634288,5110
finetune,0.9856999080227118,1.4675171911386364,0.8749204359689103,0.542516136169434,5110
