mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.979873047621419,1.7410161172574363,1.0295647926199927,0.5982852935791012,5110
scratch,0.9801219339001184,1.7302180854595939,0.9883408643961419,0.5648619413375855,5110
finetune,0.9812712566780631,1.6794539528532093,0.9693647250270657,0.5575523376464844,5110
