mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.949566247034032,1.3522651398470955,0.9762735039587842,0.6937613487243655,3624
scratch,0.9764148226714852,0.924742423928603,0.6716743539698077,0.48455467224121085,3624
finetune,0.9745284651305822,0.9610119029797068,0.7006349849911452,0.5152928829193115,3624
