mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9430697564937579,1.4367219594380005,1.0135354324945025,0.7025359869003298,3624
scratch,0.9759609319850041,0.9335982353592923,0.6785539571549456,0.4913302302360535,3624
finetune,0.9746119188849607,0.9594363039731488,0.6999020250033069,0.5102335453033449,3624
