station,month,n,baseline_mae,xgb_mae,gain,alpha,is_eligible
24688,5,31,0.9677419354838709,0.8820204967452634,0.08572143873860749,0.08857882002989441,1
30949,5,31,1.1354838709677417,1.0501742655231108,0.08530960544463095,0.07513061843135113,1
32411,2,28,2.15,2.0653845889227727,0.08461541107722725,0.039356005152198725,1
29698,4,30,1.4966666666666666,1.412300241589546,0.08436642507712055,0.05636954904930104,1
22887,1,30,1.716666666666667,1.6324106283982596,0.08425603826840744,0.04908118734081986,1
30673,10,31,1.6290322580645165,1.5449475851751144,0.08408467288940202,0.051616333852900244,1
27648,7,31,1.0451612903225804,0.9611913127283893,0.08396997759419111,0.08034164522901004,1
28493,1,31,1.303225806451613,1.2193622343001826,0.08386357215143025,0.06435076080926579,1
31915,10,31,1.7,1.6162338579854656,0.08376614201453436,0.04927420118502021,1
24688,8,31,1.8032258064516131,1.7194905834813268,0.08373522297028635,0.04643634905328938,1
24817,4,30,2.3466666666666662,2.2629610280195873,0.08370563864707892,0.03567001646892568,1
24817,8,31,1.4129032258064516,1.3296068314583072,0.0832963943481444,0.05895406905918896,1
25703,8,31,1.7322580645161292,1.6492388756044447,0.08301918891168447,0.047925416317732186,1
30372,6,30,1.1666666666666672,1.0837005901336672,0.08296607653300003,0.07111377988542857,1
29698,5,31,1.2161290322580647,1.1333751247775168,0.0827539074805479,0.0680469796259147,1
24507,9,30,1.0533333333333337,0.970599374373754,0.08273395895957969,0.07854489774643639,1
31873,5,31,1.1129032258064515,1.0303728595856696,0.08253036622078191,0.0741577203722968,1
24125,6,30,0.6366666666666669,0.5543772665659585,0.0822894001007084,0.12925036665032727,1
24908,4,30,2.4099999999999997,2.3280226203799246,0.08197737962007512,0.03401551021579881,1
21946,1,31,2.0322580645161294,1.9502915043984697,0.08196656011765979,0.04033275180392783,1
20891,1,31,1.887096774193549,1.8051594211209205,0.0819373530726284,0.043419793935922726,1
31088,12,31,1.3806451612903226,1.2990077049501478,0.08163745634017472,0.05912993333050038,1
28411,7,31,0.7161290322580645,0.63463741425545,0.08149161800261451,0.11379460171536261,1
24343,8,31,1.225806451612903,1.1443669165334394,0.08143953507946367,0.06643751545956247,1
23891,4,30,1.6600000000000001,1.5786136543750762,0.08138634562492397,0.04902791905115902,1
29866,5,17,1.1999999999999997,1.1186159021714155,0.08138409782858425,0.06782008152382021,1
29231,7,31,0.8677419354838714,0.7873836148169735,0.08035832066689785,0.09260624314772611,1
31088,1,31,1.016129032258065,0.9366119630875127,0.07951706917055223,0.07825489346943232,1
30521,5,31,1.670967741935484,1.5915762632123889,0.07939147872309515,0.047512274911504816,1
25551,3,31,3.4000000000000012,3.3206256774164014,0.07937432258359989,0.02334538899517643,1
29282,6,30,1.21,1.1308946100870765,0.07910538991292348,0.06537635529993677,1
24944,5,31,0.8774193548387096,0.7984908262568134,0.07892852858189614,0.08995530831024928,1
24641,12,31,2.270967741935483,2.192218694379253,0.0787490475562298,0.03467642719095348,1
28900,9,30,0.5266666666666668,0.4479282824198407,0.07873838424682617,0.14950326122815089,1
24738,7,31,1.1096774193548384,1.031305405401414,0.07837201395342452,0.07062594280686514,1
36034,5,31,1.561290322580645,1.4830112857203326,0.07827903686031235,0.0501373996419356,1
28900,3,31,0.7290322580645162,0.6508228976640007,0.07820936040051552,0.10727832621309649,1
21946,8,31,1.2935483870967743,1.215719864445348,0.07782852265142637,0.06016668833402038,1
31707,2,28,1.721428571428571,1.6438381229128154,0.0775904485157557,0.04507328959421494,1
24507,5,31,1.035483870967742,0.9580205663557975,0.07746330461194462,0.07480879884642626,1
22550,4,30,0.6066666666666669,0.5296689109007517,0.07699775576591517,0.12691937763612385,1
27333,8,31,1.3677419354838711,1.2910796257757367,0.07666230970813448,0.056050273607362464,1
24951,5,31,0.8516129032258066,0.7756293889014951,0.0759835143243115,0.08922306606263848,1
31960,3,31,1.3322580645161295,1.2564860734247392,0.07577199109139032,0.05687486014123727,1
30965,2,28,2.9142857142857146,2.838594709123884,0.07569100516183047,0.02597240373200065,1
26063,5,31,0.5677419354838711,0.4920731221475909,0.07566881333628017,0.13328029621731163,1
29866,7,30,0.8833333333333333,0.8086066055297854,0.07472672780354794,0.08459629562665805,1
24507,11,30,2.5366666666666666,2.462045152584712,0.07462151408195483,0.029417154040192444,1
30393,6,30,0.7766666666666667,0.7020495859781902,0.0746170806884765,0.09607349444868218,1
30925,5,31,1.1548387096774195,1.0803054467324287,0.07453326294499085,0.06453997629314849,1
30777,9,30,1.2633333333333334,1.1888564586639405,0.0744768746693929,0.058952671242263506,1
23891,6,30,1.0266666666666666,0.9523439884185791,0.07432267824808747,0.07239221907281247,1
28900,1,31,0.8225806451612903,0.749816405773163,0.07276423938812726,0.08845848709929197,1
28224,7,27,1.348148148148148,1.2756835725572375,0.07246457559091057,0.053751196180071036,1
30393,9,30,1.2433333333333332,1.1709778364499408,0.07235549688339238,0.058194769611307554,1
26063,2,28,0.6678571428571428,0.5957662258829389,0.07209091697420389,0.10794361899880797,1
