mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9784936244604788,1.799688719908585,1.0627688489734775,0.6276567459106435,5110
scratch,0.9787333278114357,1.78963123252813,1.0288015389395786,0.6102585315704345,5110
finetune,0.9800628775362207,1.7327863586550023,1.0165896587035894,0.6158668994903564,5110
