mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9428659802516071,1.4392909655277448,1.0071762277327363,0.6910180091857909,3624
scratch,0.975440554646537,0.943649004994899,0.681693162764145,0.4833210468292235,3624
finetune,0.9746822143567568,0.9581071216400441,0.6985032243312852,0.5107763767242437,3624
