mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9502498733466009,1.343068936065295,0.9612001927220005,0.673896312713623,3624
scratch,0.9760071642883373,0.932700048095816,0.6742888140823141,0.48118340969085704,3624
finetune,0.9750138803951269,0.9518107736410326,0.6916028521313572,0.5005276203155518,3624
