mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9417077635502596,1.4538063717927303,1.032579342063689,0.7177509784698488,3624
scratch,0.976230515185103,0.9283486142090205,0.6719657066115743,0.47837381362915066,3624
finetune,0.9749129004529149,0.9537321780968087,0.6948564797705636,0.5028947830200197,3624
