mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9428037671611907,1.4400743724796317,1.0006873656713937,0.6700017929077147,3624
scratch,0.9761131989983205,0.930636763636577,0.6763671480135676,0.4841190814971925,3624
finetune,0.9745326919868175,0.9609321624436928,0.6989726748424386,0.49904007911682124,3624
