mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9781035011961153,1.8159384358687327,1.0481474912329893,0.6063836574554444,5110
scratch,0.9792083836508503,1.7695299127145252,1.014337403321686,0.6006859779357909,5110
finetune,0.9786663935513825,1.7924453431477623,1.0342104092782722,0.6231153488159178,5110
