mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9436753009319012,1.4290606112452768,1.0061914867254809,0.687852716445923,3624
scratch,0.9763243399519195,0.9265145774800236,0.6743648255437151,0.48636145591735813,3624
finetune,0.975633041493168,0.9399437639921063,0.6830951730804992,0.49216299057006846,3624
