mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9402741082951367,1.471575437467924,1.0309267193013205,0.6979317665100095,3624
scratch,0.9761959157052701,0.9290240326939003,0.6750031587369657,0.48982906341552734,3624
finetune,0.9754043240113616,0.9443447943855219,0.6838159141687894,0.4888272523880001,3624
