mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9392805604160637,1.4837648765313465,1.0237741252839172,0.678669023513794,3624
scratch,0.9755479247604015,0.9415840014714584,0.6770670699889034,0.4801534652709962,3624
finetune,0.9751617702090667,0.9489897668356592,0.6885330830846664,0.49425396919250486,3624
