mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9427322668387772,1.4409742011733182,1.0205305378300202,0.6969759464263919,3624
scratch,0.9752770204189065,0.9467855349426155,0.683409054528009,0.48490679264068604,3624
finetune,0.9753106714169354,0.9461409700979208,0.6883510743676957,0.49670186042785625,3624
