station,n_rows,n_train,n_calib,rp5_mean,rp5_std,hydromet_mean,baseline_bias,baseline_mae,bias_cold,bias_warm,mae_cold,mae_warm,bias_seasonal_gap,mae_seasonal_gap,rp5_summer_minus_winter,cluster_id
31707,3038,2673,365,2.3629690585911782,14.901579694290103,2.368926925608953,-0.005957867017774846,1.2447992100065832,-0.008447488584474527,-0.004060324825983841,1.4627853881278539,1.0786542923433875,-0.004387163758490686,0.38413109578446636,32.43389911395935,0
31873,2931,2566,365,3.961685431593313,14.73650672543973,3.981712726032071,-0.02002729443875811,1.2632207437734562,-0.024006622516559162,-0.01723737666860181,1.5538079470198676,1.0594892629135229,-0.00676924584795735,0.4943186841063447,31.414551602449393,0
31915,3253,2888,365,5.134552720565632,12.91116868595123,5.17731324930833,-0.042760528742699075,1.1891484783276975,-0.06982116244411074,-0.0237571951857678,1.431520119225037,1.0189429618001047,-0.04606396725834294,0.4125771574249324,27.61801352391553,0
31960,3287,2922,365,5.549345908122909,11.668704550362861,5.609278977791299,-0.05993306966839067,1.1872832369942197,-0.3042615723732549,0.11272066458982444,1.4466568699485673,1.0039979231568017,-0.41698223696307934,0.44265894679176565,24.16744040238698,0
32061,3228,2864,364,1.7108736059479552,11.940500777920807,1.7573110285006197,-0.04643742255266414,1.2404275092936803,-0.08618618618618434,-0.018512658227846757,1.5084084084084086,1.052162447257384,-0.06767352795833759,0.45624596115102456,25.025867530225753,0
32098,3225,2860,365,1.1448682170542634,11.476459042282642,1.1811472868217054,-0.036279069767441864,1.3406511627906978,-0.05111940298507456,-0.025729442970821026,1.8618656716417912,0.970132625994695,-0.025389960014253532,0.8917330456470962,23.639417009053943,0
32389,2671,2306,365,-1.5289404717334332,11.659198887132561,-1.478547360539124,-0.050393111194309274,1.2581804567577686,-0.11332842415316513,0.01469916222391543,1.7748895434462446,0.7237623762376237,-0.12802758637708056,1.0511271672086209,24.8009454429677,0
32411,2446,2081,365,0.06647587898609975,9.015629941391405,0.06913327882256745,-0.002657399836467708,1.0849141455437448,-0.007648183556405286,0.0010714285714277239,1.4927342256214151,0.7802142857142856,-0.00871961212783301,0.7125199399071295,18.172291823357863,0
35121,3287,2922,365,5.7982963188317616,13.730420691346145,6.343626407058108,-0.5453300882263462,1.0261940979616673,-0.4928728875826591,-0.5823987538940827,1.1977957384276268,0.9049325025960541,0.08952586631142356,0.2928632358315727,29.30829221347331,0
36034,3242,2877,365,3.9300740283775446,14.11895705799482,3.96529919802591,-0.035225169648365195,1.3181369524984576,-0.06671709531013903,-0.013541666666665009,1.6240544629349472,1.1075000000000002,-0.05317542864347402,0.516554462934947,29.59440826543849,0
20891,3032,2667,365,-10.524406332453825,17.66405736078774,-10.541919525065962,0.017513192612137247,1.3770118733509236,0.01431999999999789,0.019753086419753263,1.7130399999999997,1.1413019079685747,-0.005433086419755373,0.571738092031425,38.38702610945072,1
21946,2952,2587,365,-11.73949864498645,17.01021952936346,-11.645223577235772,-0.09427506775067752,1.5297764227642274,-0.18766339869280912,-0.02812500000000004,1.7584150326797388,1.3678240740740744,-0.15953839869280909,0.3905909586056644,37.714610666863926,1
23472,3287,2922,365,-4.238971706723456,16.396344931796527,-4.2398843930635834,0.0009126863401278123,1.4245816854274416,0.020426157237327658,-0.01287642782969911,1.94121969140338,1.0595015576323987,0.03330258506702677,0.8817181337709812,34.644676538192584,1
23891,3061,2697,364,-4.167134923227703,17.057813590875913,-4.3544266579549165,0.1872917347272133,1.3186867036916041,0.32276295133437927,0.0907106883044202,1.7841444270015698,0.9868494683827644,0.23205226302995907,0.7972949586188054,36.627022826115265,1
24125,2754,2390,364,-9.173238925199708,20.34253744090477,-9.434785766158315,0.2615468409586057,0.9770152505446622,0.06947648624667124,0.39459127228027047,0.995829636202307,0.9639827904118008,-0.3251147860335992,0.03184684579050623,43.89812105352983,1
24266,3283,2918,365,-13.089308559244593,23.836716762928685,-13.100091379835515,0.010782820590922951,1.7707584526347855,0.02402358142962413,0.0014537902388367385,2.012969786293294,1.600103842159917,0.02256979119078739,0.41286594413337707,52.54330996551466,1
24343,2959,2596,363,-9.647144305508618,20.357174863282463,-9.633355863467386,-0.01378844204123012,1.247313281514025,-0.0769168684422965,0.0316860465116271,1.5071025020177562,1.0601744186046511,-0.1086029149539236,0.4469280834131051,45.30773393036286,1
24507,3234,2870,364,-6.60952380952381,19.443398279978826,-6.630457637600495,0.02093382807668526,1.5230364873222015,0.07074268567142283,-0.013992635455023716,2.06894223555889,1.140241977906365,0.08473532112644655,0.928700257652525,41.53342792986614,1
24641,2994,2630,364,-6.761556446225784,20.72197486440364,-6.959318637274549,0.19776219104876425,1.2134602538410153,0.29001597444090166,0.13145809414466392,1.5034345047923323,1.0050516647531573,0.15855788029623774,0.498382840039175,45.229015329406565,1
24688,3287,2922,365,-13.998478856099787,23.18854716310815,-13.941892303011866,-0.056586553087922084,1.6546394888956495,-0.12733284349742036,-0.006593977154725206,1.7844966936076416,1.5628764278296987,-0.12073886634269515,0.22162026577794292,51.34816834902806,1
24738,2961,2597,364,-5.319587977034785,19.447968905772925,-5.555690645052348,0.2361026680175616,1.5037149611617697,0.3340890688259144,0.1659907300115897,1.9693927125506074,1.1705098493626882,0.16809833881432468,0.7988828631879192,41.804203111183035,1
24817,3110,2745,365,-4.492958199356913,18.13673411637361,-4.452572347266881,-0.040385852090032155,1.7612218649517684,-0.08375000000000199,-0.010054644808743518,2.4415625000000003,1.2853551912568304,-0.07369535519125847,1.15620730874317,38.722376785016365,1
24908,3201,2836,365,-3.5458294283036556,17.667185213897163,-3.4894095595126524,-0.0564198687910028,1.774445485785692,-0.10123171670515774,-0.02581493165089377,2.4998460354118555,1.2790220820189273,-0.07541678505426397,1.2208239533929282,37.250915996117826,1
24944,3230,2866,364,-4.667089783281734,18.499673242483222,-4.6740866873065015,0.006996904024767771,1.2826625386996904,0.010727681920482013,0.004375329467579903,1.6287321830457617,1.0394833948339484,0.00635235245290211,0.5892487882118134,39.702719727282044,1
24951,3182,2817,365,-5.609648020113137,19.352102821743195,-5.610307982401006,0.0006599622878692472,1.298397234443746,0.0031660231660204374,-0.0010598834128234813,1.6434749034749037,1.0615792262851087,0.004225906578843919,0.581895677189795,42.14851890653358,1
24959,3284,2919,365,-7.016991473812424,21.352506017145455,-6.970584652862364,-0.046406820950060886,1.1257612667478685,-0.06179279941219207,-0.03551742069682895,1.2635562086700958,1.0282371294851793,-0.026275378715363118,0.23531907918491646,47.07979180548871,1
24966,3236,2897,339,-7.151514215080346,21.411425127506924,-7.15407911001236,0.0025648949320148293,1.601452410383189,0.017870722433460884,-0.007912545549192629,1.9416730038022816,1.368558042686101,0.025783267982653513,0.5731149611161805,47.000838516821034,1
25551,3156,2792,364,-5.877946768060836,16.3109577384014,-5.665779467680609,-0.21216730038022816,2.255766793409379,-0.41747418586179563,-0.07590933052187676,3.275933280381255,1.5787032156035847,-0.34156485533991887,1.6972300647776701,34.66092212930266,1
25563,3287,2922,365,-4.466534834195315,13.708264817055094,-4.905962884088835,0.43942804989351997,2.0291451171280803,0.30947832476120496,0.5312564901349952,2.7203526818515797,1.5407061266874351,-0.22177816537379025,1.1796465551641446,27.901120794488506,1
25703,3203,2839,364,-8.79625351233219,19.953552992575784,-8.748922884795505,-0.04733062753668436,1.8573837027786453,-0.08869365928189055,-0.018743400211194583,2.35362872421696,1.51441393875396,-0.06995025907069596,0.8392147854629999,43.88574050668713,1
30054,3104,2739,365,-2.84555412371134,17.431112780429974,-3.0404639175257735,0.19490979381443296,1.3524484536082475,0.2711372549019586,0.1417714598141071,1.8932549019607847,0.9754510661563696,0.1293657950878515,0.9178038358044152,36.80533178527426,1
30230,2985,2620,365,-2.2646566164154103,16.86289374375627,-2.5109547738693467,0.24629815745393635,1.5255611390284756,0.3661057692307743,0.1602187679907896,2.1497596153846152,1.0770869314910767,0.2058870012399847,1.0726726838935385,35.37522756652244,1
30252,3129,2764,365,-3.191307126877597,17.43886731435713,-3.206551613934164,0.015244487056567568,1.3258229466283158,0.04609375000000071,-0.006111411573822778,1.7650000000000001,1.0217955651703625,0.05220516157382349,0.7432044348296376,37.48842931530669,1
30372,3213,2848,365,-6.009554933084345,18.0787101959336,-6.034516028633676,0.024961095549330854,1.3987550575785872,0.06229260935143088,-0.0012718600953887105,1.7232277526395174,1.1707472178060412,0.0635644694468196,0.5524805348334763,39.49239118214632,1
30393,3215,2851,364,-5.823794712286158,17.477116247146597,-5.79293934681182,-0.03085536547433901,1.141772939346812,-0.06191198786039109,-0.009277807063783783,1.366919575113809,0.9853452820242488,-0.05263418079660731,0.38157429308956026,38.287597539969425,1
30521,3280,2915,365,-1.7619512195121951,16.369106826081953,-1.7342682926829267,-0.02768292682926828,1.385548780487805,-0.04801178203240397,-0.013319458896983605,1.70279823269514,1.1613943808532778,-0.034692323135420366,0.5414038518418622,35.0681828649594,1
30636,2944,2580,364,-2.5921535326086955,16.23303587972516,-2.6509171195652175,0.05876358695652177,1.3298233695652173,0.07471952131637849,0.04548848786558679,1.624008975317876,1.085065339141257,0.0292310334507917,0.5389436361766189,35.27122422812437,1
30673,3200,2835,365,-3.7245625,16.901160635241144,-3.7385,0.013937499999999966,1.3855624999999998,0.034332833583206934,-0.0006430868167193182,1.591454272863568,1.2383708467309755,0.03497592039992625,0.3530834261325926,36.75329213757803,1
30777,3205,2840,365,-1.7141653666146646,16.91703590759883,-1.7094539781591265,-0.004711388455538231,1.2477691107644306,0.016778025241279693,-0.020290635091496867,1.3633259094283594,1.1639935414424112,0.03706866033277656,0.19933236798594822,36.316647674837796,1
30965,3243,2878,365,-0.7858464384828863,16.596117333102107,-0.7979031760715387,0.01205673758865249,1.5143077397471476,0.0452522255192882,-0.011556728232188007,1.697032640949555,1.3843271767810028,0.05680895375147621,0.31270546416855227,35.6583665883787,1
31004,3153,2788,365,-4.561496986996511,16.60087115602763,-4.503425309229305,-0.05807167776720582,1.2898509356168728,-0.12222222222222356,-0.013301023155627867,1.5256172839506172,1.1253096392030157,-0.1089211990665957,0.4003076447476015,36.220639433368206,1
31253,3096,2759,337,-3.0655361757105943,17.820009924316253,-3.0461240310077518,-0.019412144702842367,1.0553940568475453,-0.03727486296006077,-0.006871907641562203,1.265935787000783,0.9075865860362837,-0.03040295531849857,0.3583492009644993,38.39835063242141,1
