mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9481789446931388,1.370737630436944,0.9651629134519211,0.6737669944763184,3624
scratch,0.9756562750071194,0.9394955462831535,0.6806058281962709,0.4864823818206788,3624
finetune,0.975373617221799,0.9449341002428967,0.6868299739645016,0.48883488178253187,3624
