station,month,n,baseline_mae,xgb_delta_mae,gain,alpha,is_eligible
27595,3,31,1.4322580645161291,1.0769821193910414,0.35527594512508776,0.2480530247494982,1
25913,4,30,1.3166666666666664,0.9635598141389586,0.3531068525277078,0.26818241964129713,1
30710,1,31,2.035483870967742,1.6935346061183556,0.3419492648493865,0.16799409208131505,1
28440,5,31,1.2322580645161287,0.8982330900046132,0.3340249745115156,0.27106738769259126,1
25563,12,31,4.648387096774194,4.325627554887003,0.3227595418871907,0.06943473836573845,1
25913,8,31,1.0548387096774194,0.745657324622716,0.3091813850547035,0.2931077350671501,1
34163,8,31,1.5806451612903225,1.2744238299708213,0.30622133131950124,0.1937318626715212,1
28440,6,30,0.8500000000000001,0.5554085410634679,0.29459145893653216,0.34657818698415543,1
24688,9,30,2.413333333333333,2.1203048346564177,0.2930284986769154,0.12142064862303124,1
24688,6,30,1.4833333333333336,1.1909689990710468,0.2923643342622868,0.1970995511880585,1
28440,3,31,0.9580645161290323,0.6688832904061963,0.289181225722836,0.3018389898117143,1
25913,9,30,1.2133333333333336,0.9292956320444742,0.2840377012888594,0.23409700655675222,1
35121,3,31,1.532258064516129,1.2494102229995112,0.2828478415166178,0.1845954334108453,1
37235,5,31,0.8161290322580643,0.5403808857164071,0.27574814654165725,0.33787322303523226,1
25563,10,31,1.6645161290322579,1.3895880807551644,0.2749280482770935,0.1651699514843004,1
37235,10,31,0.7967741935483874,0.5262962367265456,0.27047795682184184,0.3394662615982629,1
26063,1,31,0.8000000000000003,0.5350931005131815,0.2649068994868188,0.3311336243585234,1
35121,5,31,1.1451612903225805,0.8820574487409283,0.26310384158165223,0.22975265039524564,1
28900,7,31,0.6419354838709679,0.3810899682583346,0.2608455156126333,0.406342260502092,1
34163,7,26,1.8884615384615389,1.6282396306059899,0.260221907855549,0.1377957149540585,1
29838,6,30,1.2766666666666662,1.0282510443528488,0.24841562231381742,0.19458142739985707,1
26063,10,31,0.7806451612903228,0.532853554525683,0.24779160676463985,0.31741900040098486,1
31873,4,30,1.7866666666666668,1.5411290181241928,0.24553764854247406,0.13742778836332503,1
30710,9,30,1.0333333333333337,0.7890404266119007,0.244292906721433,0.23641249037558024,1
34391,8,31,1.2709677419354832,1.028161512597674,0.24280622933780927,0.1910404342505607,1
29838,9,30,1.3866666666666665,1.1527407297243673,0.23392593694229924,0.1686965891410812,1
26063,7,31,0.7129032258064514,0.48248180275963165,0.23042142304681973,0.32321557078965674,1
25563,1,31,2.780645161290322,2.550456335900291,0.2301888253900306,0.08278252421219201,1
30823,10,31,1.2548387096774192,1.027145590657188,0.22769311902023115,0.1814520999904156,1
26063,6,30,0.6166666666666668,0.3923031817873319,0.22436348487933488,0.36383267818270515,1
