station,month,n,baseline_mae,ridge_mae,gain,alpha,is_eligible
24266,4,30,2.4533333333333327,2.391062998065283,0.06227033526804959,0.025381930136433264,1
29866,11,30,1.75,1.6880221302053855,0.061977869794614504,0.035415925596922575,1
30777,1,31,1.3806451612903232,1.3194171141596107,0.061228047130712504,0.04434741731430109,1
31960,3,31,1.3322580645161295,1.2711441866924644,0.061113877823665064,0.0458724022405234,1
31369,3,31,2.0290322580645164,1.968140139683366,0.060892118381150384,0.030010424003428644,1
31168,10,31,1.4193548387096775,1.3584990972122524,0.06085574149742512,0.04287563605500406,1
24266,9,30,1.5766666666666667,1.5162325736759241,0.06043409299074254,0.03833029153746884,1
29612,8,31,0.6838709677419356,0.6235328474402648,0.06033812030167074,0.08823027025244305,1
31369,12,31,2.3451612903225802,2.2848527586362515,0.06030853168632877,0.025716155189493703,1
25703,6,30,1.1433333333333335,1.0831883793670598,0.06014495396627373,0.052604916005487216,1
31909,4,30,1.6866666666666665,1.6268408260408704,0.0598258406257961,0.03546986598367358,1
23891,5,31,1.3806451612903226,1.3210945533204608,0.05955060796986178,0.04313244969779709,1
30372,2,28,3.0285714285714285,2.9693485759311984,0.059222852640230084,0.019554715494415596,1
23724,6,30,0.8733333333333337,0.8142727905343038,0.05906054279902995,0.06762657572408005,1
29612,3,31,0.9903225806451617,0.9314304556743942,0.05889212497076746,0.05946761804865767,1
24944,9,30,0.9700000000000001,0.9115587153018111,0.05844128469818899,0.060248747111535036,1
28224,5,31,1.0548387096774199,0.9964686150766077,0.05837009460081222,0.05533556368884336,1
28722,7,31,0.9225806451612901,0.8642539355043786,0.05832670965691156,0.06322125871903002,1
31329,2,28,1.6607142857142863,1.6024562028909113,0.05825808282337497,0.03508013589364513,1
31369,10,31,1.3451612903225807,1.2869921878150898,0.058169102507490855,0.04324321769142006,1
34824,6,30,0.7400000000000002,0.6822527436299215,0.057747256370078714,0.07803683293253878,1
24908,5,31,1.2516129032258065,1.1938685816324708,0.05774432159333576,0.04613592704622187,1
29698,1,31,2.2677419354838704,2.210223461834087,0.05751847364978335,0.025363765051824815,1
24951,3,31,2.648387096774194,2.590943690282312,0.057443406491882065,0.021689958602294078,1
31873,5,31,1.1129032258064515,1.0557142744723287,0.05718895133412283,0.05138717366254515,1
36034,4,30,1.48,1.4229657547082109,0.05703424529178913,0.038536652224181844,1
30777,9,30,1.2633333333333334,1.2064890129113164,0.056844320422017036,0.04499550429183406,1
23631,5,31,1.1096774193548384,1.0528532553546923,0.056824164000146116,0.05120782220943401,1
23631,6,30,0.9400000000000002,0.8832313967742774,0.05676860322572275,0.0603921310911944,1
27459,12,31,1.6387096774193548,1.581975571757064,0.05673410566229076,0.03462120621124042,1
22887,7,31,0.6677419354838714,0.6114858261683078,0.056256109315563574,0.08424827965132704,1
26063,11,30,0.42,0.3637802114883948,0.056219788511605195,0.1338566393133457,1
30758,5,31,0.703225806451613,0.6471694026490696,0.0560564038025434,0.07971323476508463,1
31873,3,31,1.4903225806451614,1.4344346912231023,0.055887889422059134,0.037500531863286425,1
31915,10,31,1.7,1.6441873062936212,0.05581269370637876,0.032830996297869855,1
24951,11,30,1.5733333333333335,1.517733126827254,0.05560020650607944,0.035339114304711504,1
23472,7,31,1.0967741935483875,1.0415546680345544,0.05521952551383302,0.050347214439083035,1
24817,8,31,1.4129032258064516,1.3577152661113718,0.055187959695079725,0.03905997147368657,1
29698,4,30,1.4966666666666666,1.4415945043519645,0.05507216231470213,0.03679654497641568,1
30393,6,30,0.7766666666666667,0.7216890331891078,0.05497763347755891,0.07078665254621318,1
31388,6,30,0.7566666666666663,0.7019859681766731,0.05468069848999313,0.07226524029514514,1
30673,10,31,1.6290322580645165,1.5744086392043308,0.05462361886018563,0.033531330389420876,1
32098,2,28,2.060714285714286,2.0060981343404314,0.05461615137385456,0.02650350499944415,1
30949,3,31,1.3322580645161293,1.2779680135820632,0.054290050934066025,0.04075040142750718,1
31707,1,31,1.6935483870967742,1.6392806395259887,0.05426774757078556,0.032043812851321,1
22113,9,30,0.7666666666666667,0.7124321774533964,0.05423448921327034,0.07074063810426566,1
28722,6,30,0.9599999999999996,0.905910194557624,0.05408980544237563,0.056343547335807966,1
29263,7,31,0.7967741935483869,0.7432610791210221,0.05351311442736473,0.06716220839061972,1
30925,4,30,1.3466666666666665,1.2931680300039845,0.05349863666268195,0.039726710393080664,1
23884,12,31,2.948387096774194,2.894896315342951,0.05349078143124286,0.018142387575148015,1
30777,6,30,0.5266666666666665,0.4733109437692171,0.05335572289744939,0.10130833461541026,1
30925,5,31,1.1548387096774195,1.101574002705141,0.053264706972278475,0.04612307028325789,1
31168,7,31,0.9322580645161287,0.8790304057965632,0.053227658719565474,0.05709541246735399,1
