mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9780056102266758,1.8199930963765292,1.0701767362773769,0.6449280738830572,5110
scratch,0.9810096813134179,1.6911413497406895,0.9764259359094729,0.5709288597106923,5110
finetune,0.9805102284545674,1.7132358606768816,0.9802760822292409,0.5684522628784183,5110
