mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9443263217325486,1.4207778137198588,0.999301970083982,0.6771517992019654,3624
scratch,0.9758898172431812,0.9349781467528147,0.6766759042116189,0.4826137065887446,3624
finetune,0.9752838185623276,0.9466553559253033,0.6889952858289083,0.49266591072082555,3624
