mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9794107199759965,1.76089865680627,1.0412260487774814,0.613122749328614,5110
scratch,0.9791031477444315,1.7740024616938452,1.0308290315840811,0.6071117401123054,5110
finetune,0.980834670607676,1.6989160763282307,0.9941978259749141,0.5975176811218263,5110
