mode,R2,RMSE,MAE,MedAE,n
zero-shot,0.9456432168701763,1.4038738436551108,0.9979717592924637,0.6884424686431885,3624
scratch,0.9761405224906622,0.93010434570581,0.670985636069022,0.4764888286590576,3624
finetune,0.975328001364596,0.9458088539020623,0.6864832684430592,0.4864151000976564,3624
